827000270131135	01133973	银行卡	消费	2017-08-09	12:16:22	112683.00	112663.00	20.00	20170809
827000270131135	01133973	银行卡	消费	2017-08-09	12:15:43	20000.00	19980.00	20.00	20170809
827000270131076	01134273	银行卡	消费	2017-08-09	12:15:24	265215.00	265195.00	20.00	20170809
827000270131033	01126997	银行卡	消费	2017-08-09	12:11:40	90000.00	89980.00	20.00	20170809
827000270131126	01133920	银行卡	消费	2017-08-09	12:10:43	20000.00	19980.00	20.00	20170809
827000270131033	01126997	银行卡	消费	2017-08-09	12:10:02	100000.00	99980.00	20.00	20170809
827000270131033	01126997	银行卡	消费	2017-08-09	12:08:32	510000.00	509980.00	20.00	20170809
827000270131081	01132732	银行卡	消费	2017-08-09	11:46:44	20000.00	19980.00	20.00	20170809
827000270131158	01139685	银行卡	消费	2017-08-09	11:46:02	18705.00	18685.00	20.00	20170809
827000270131129	01133959	银行卡	消费	2017-08-09	11:45:48	12332.70	12312.70	20.00	20170809
827000270131158	01139685	银行卡	消费	2017-08-09	11:41:01	19047.00	19027.00	20.00	20170809
827000270131126	01133920	银行卡	消费	2017-08-09	11:39:05	106783.00	106763.00	20.00	20170809
827000270131126	01133920	银行卡	消费	2017-08-09	11:37:49	40000.00	39980.00	20.00	20170809
827000270131128	01133957	银行卡	消费	2017-08-09	11:34:53	20000.00	19980.00	20.00	20170809
827000270131081	01132732	银行卡	消费	2017-08-09	11:34:01	20000.00	19980.00	20.00	20170809
827000270131128	01133957	银行卡	消费	2017-08-09	11:32:32	20000.00	19980.00	20.00	20170809
827000270131056	01128935	银行卡	消费	2017-08-09	11:31:49	154281.00	154261.00	20.00	20170809
827000270131056	01128935	银行卡	消费	2017-08-09	11:29:25	353527.00	353507.00	20.00	20170809
827000270131076	01132778	银行卡	消费	2017-08-09	11:29:00	250000.00	249980.00	20.00	20170809
827000270131076	01132778	银行卡	消费	2017-08-09	11:28:28	149484.00	149464.00	20.00	20170809
827000270131076	01134273	银行卡	消费	2017-08-09	11:26:01	408457.00	408437.00	20.00	20170809
827000270131158	01139685	银行卡	消费	2017-08-09	11:23:34	13626.00	13606.00	20.00	20170809
827000270131081	01132732	银行卡	消费	2017-08-09	11:16:14	20000.00	19980.00	20.00	20170809
827000270131081	01132732	银行卡	消费	2017-08-09	11:10:21	20000.00	19980.00	20.00	20170809
827000270131033	01126997	银行卡	消费	2017-08-09	11:09:17	1684941.00	1684921.00	20.00	20170809
827000270131181	01141073	银行卡	云闪付IC卡双免消费	2017-08-09	11:02:15	0.01	0.01	0.00	20170809
827000270131081	01132732	银行卡	消费	2017-08-09	10:56:24	20000.00	19980.00	20.00	20170809
827000270131081	01132732	银行卡	消费	2017-08-09	10:52:05	20000.00	19980.00	20.00	20170809
827000270131081	01132732	银行卡	消费	2017-08-09	10:46:37	20000.00	19980.00	20.00	20170809
827000270131135	01133973	银行卡	消费	2017-08-09	10:34:58	116178.00	116158.00	20.00	20170809
